采样序号,轮毂转速,轮毂角度,叶片1角度,叶片2角度,叶片3角度,变桨电机1电流,变桨电机2电流,变桨电机3电流,超速传感器转速检测值,5秒偏航对风平均值,x方向振动值,y方向振动值,扭缆圈数,液压制动压力,机舱气象站风速,风向绝对值,大气压力,无功功率控制状态,变频器电网侧电流,变频器电网侧电压,变频器电网侧有功功率,变频器电网侧无功功率,变频器发电机侧功率,发电机运行频率,发电机电流,发电机转矩,变频器入口温度,变频器出口温度,变频器入口压力,变频器出口压力,变频器冷却液液位要求,发电机功率限幅值,无功功率设定值,额定的轮毂转速,测风塔环境温度,发电机定子温度1,发电机定子温度2,发电机定子温度3,发电机定子温度4,发电机定子温度5,发电机定子温度6,发电机空气温度1,发电机空气温度2,主轴承温度1,主轴承温度2,轮毂温度,轮毂控制柜温度,机舱温度,机舱控制柜温度,变频器INU温度,变频器ISU温度,变频器INU RMIO温度,扭缆圈数,叶片1电池箱温度,叶片2电池箱温度,叶片3电池箱温度,叶片1变桨电机温度,叶片2变桨电机温度,叶片3变桨电机温度,叶片1变频器箱温度,叶片2变频器箱温度,叶片3变频器箱温度,叶片1超级电容电压,叶片2超级电容电压,叶片3超级电容电压,驱动1晶闸管温度,驱动2晶闸管温度,驱动3晶闸管温度,驱动1输出扭矩,驱动2输出扭矩,驱动3输出扭矩,变频器电网侧Cosphi,电网频率误差
205,10.68,216,0.36,0.37,0.37,11.6,10.9,11.3,10.92,-4.4,0.0,0.02,0.5,208.3,5.8,195,1,1,328,686,391,-2,411,10.95,505.8,349,31.6,32.2,0,2.9,0,1902.2,0,16.58,11.9,35.2,33.8,38.0,36.0,38.1,36.2,31.5,32.0,58.1,58.6,33,40,19.2,22.8,34,34,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.94,44.88,54,520,5.3,0,0,0,1,0
206,10.65,288,0.36,0.37,0.37,11.3,10.9,11.4,10.86,-3.3,0.03,0.09,0.5,207.8,5.4,195,1,1,332,686,397,0,415,10.96,508.5,352,31.3,32.1,0,3.0,0,1902.2,0,16.58,11.9,35.2,33.8,38.0,36.0,38.1,36.2,31.5,32.0,58.1,58.6,34,40,19.2,22.8,34,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,520,5.2,0,0,0,1,0
207,10.62,8,0.36,0.37,0.37,11.2,11.2,11.3,10.86,-4.6,-0.03,0.03,0.5,208.4,6.4,195,1,1,329,686,392,1,410,10.96,507.0,350,31.1,31.7,0,3.0,0,1902.2,0,16.58,11.9,35.2,33.8,38.0,36.0,38.1,36.2,31.5,32.0,58.1,58.6,33,40,19.2,22.8,34,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,53,520,5.2,0,0,0,1,0
208,10.43,80,0.36,0.37,0.37,11.4,11.4,11.4,10.78,-4.4,0.05,0.04,0.5,207.9,5.7,195,1,1,332,686,397,0,413,10.96,507.4,350,31.3,31.9,0,2.9,0,1902.2,0,16.58,11.9,35.2,33.8,38.0,36.0,38.1,36.2,31.5,32.0,58.1,58.6,33,40,19.2,22.8,34,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,52,520,5.2,0,0,0,1,0
209,10.65,152,0.36,0.37,0.37,11.5,11.1,11.3,10.85,-3.1,-0.05,0.08,0.5,208.3,6.2,194,1,1,328,686,391,1,410,10.98,503.6,345,31.1,31.8,0,3.0,0,1902.2,0,16.58,11.9,35.2,33.8,38.0,36.0,38.1,36.2,31.5,32.0,58.1,58.6,33,40,19.2,22.8,34,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,530,5.3,0,0,0,1,0
210,10.66,224,0.36,0.37,0.37,11.6,11.1,11.3,10.89,-2.1,0.05,0.02,0.5,208.3,4.8,194,1,1,328,686,391,1,407,10.95,501.4,348,31.5,32.0,0,3.0,0,1902.2,0,16.58,11.9,35.2,33.8,38.0,36.0,38.1,36.2,31.5,32.0,58.1,58.6,34,40,19.2,22.8,34,34,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.94,44.88,54,530,5.3,0,0,0,1,0
211,10.65,296,0.36,0.37,0.37,11.5,10.9,11.3,10.86,-3.1,-0.01,0.03,0.5,208.2,6.2,194,1,1,334,686,398,2,411,10.95,504.9,349,31.1,31.6,0,3.0,0,1902.2,0,16.58,11.9,35.2,33.8,38.0,36.0,38.1,36.2,31.5,32.0,58.1,58.6,34,40,19.2,22.8,34,34,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.94,44.88,54,530,5.3,0,0,0,1,0
212,10.63,8,0.36,0.37,0.37,11.1,11.1,11.4,10.78,-2.4,-0.01,0.11,0.5,208.3,6.9,194,1,1,335,686,399,1,416,10.95,507.1,351,31.2,31.8,0,2.9,0,1902.2,0,16.58,11.9,35.2,33.8,38.0,36.0,38.1,36.2,31.5,32.0,58.1,58.6,34,40,19.2,22.8,34,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,53,520,5.3,0,0,0,1,0
213,10.59,80,0.36,0.37,0.37,11.2,11.3,11.3,10.82,-1.1,0.07,-0.01,0.5,208.4,6.3,194,1,1,326,686,388,-2,408,10.95,506.5,347,30.9,31.6,0,3.0,0,1902.2,0,16.58,11.9,35.2,33.8,38.0,36.0,38.1,36.2,31.5,32.0,58.1,58.6,33,40,19.2,22.8,34,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,52,520,5.2,0,0,0,1,0
214,10.62,144,0.36,0.37,0.37,11.4,11.4,11.4,10.69,-0.3,-0.02,0.06,0.5,207.9,5.5,193,1,1,329,686,392,0,406,10.93,502.9,346,31.1,31.7,0,2.9,0,1902.2,0,16.58,11.9,35.2,33.8,38.0,36.0,38.1,36.2,31.5,32.0,58.1,58.6,33,40,19.2,22.8,34,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,53,520,5.2,0,0,0,1,0
215,10.64,216,0.36,0.37,0.37,11.6,11.1,11.3,10.88,0.3,0.0,0.08,0.5,208.3,6.1,193,1,1,329,686,392,-1,412,10.94,500.4,346,31.2,31.7,0,3.0,0,1902.2,0,16.58,11.8,35.2,33.8,38.0,36.0,38.1,36.2,31.5,32.0,58.1,58.6,33,40,19.2,22.8,34,34,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.94,44.88,54,530,5.3,0,0,0,1,0
216,10.46,288,0.36,0.37,0.37,11.6,10.9,11.3,10.9,-0.6,0.0,0.02,0.5,208.0,5.5,193,1,1,326,686,388,-3,413,10.94,501.9,348,31.0,31.6,0,2.9,0,1902.2,0,16.58,11.8,35.2,33.8,38.0,36.0,38.1,36.2,31.4,32.0,58.1,58.6,33,40,19.2,22.8,34,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,530,5.3,0,0,0,1,0
217,10.63,0,0.36,0.37,0.37,11.3,10.9,11.4,10.75,-1.2,0.04,0.06,0.5,207.9,5.9,193,1,1,326,686,390,0,407,10.92,503.0,349,30.9,31.6,0,3.0,0,1926.0,0,16.62,11.8,35.2,33.8,38.0,36.0,38.1,36.2,31.4,32.0,58.1,58.6,34,40,19.2,22.8,34,34,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.94,44.88,54,530,5.3,0,0,0,1,0
218,10.31,72,0.36,0.37,0.37,11.1,11.2,11.3,10.78,-6.7,-0.06,0.08,0.5,208.3,5.8,193,1,1,329,686,392,-2,412,10.95,504.7,347,30.9,31.6,0,2.9,0,1926.0,0,16.62,11.8,35.2,33.8,38.0,36.0,38.1,36.2,31.4,31.9,58.1,58.6,34,40,19.2,22.8,34,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,53,530,5.3,0,0,0,1,0
219,10.38,144,0.36,0.37,0.37,11.3,11.4,11.4,10.68,-8.9,0.09,0.0,0.5,208.0,5.9,194,1,1,322,686,384,-2,406,10.95,499.6,344,31.3,31.8,0,3.0,0,1926.0,0,16.62,11.9,35.2,33.8,38.0,36.0,38.1,36.2,31.5,32.0,58.1,58.6,34,40,19.2,22.8,34,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,52,520,5.2,0,0,0,1,0
220,10.62,216,0.36,0.37,0.37,11.5,11.1,11.3,10.8,-6.4,-0.09,0.08,0.5,208.2,6.3,194,1,1,321,686,383,2,400,10.91,497.3,341,30.8,31.4,0,2.9,0,1926.0,0,16.62,11.9,35.2,33.8,38.0,36.0,38.1,36.2,31.6,32.0,58.1,58.6,33,40,19.2,22.8,34,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,53,520,5.2,0,0,0,1,0
221,10.61,288,0.36,0.37,0.37,11.6,11.1,11.3,10.84,-4.1,0.07,0.04,0.5,208.0,5.2,193,1,1,327,686,390,1,402,10.91,496.6,348,31.2,31.8,0,2.9,0,1926.0,0,16.62,11.9,35.2,33.8,37.9,35.9,38.1,36.1,31.7,32.0,58.1,58.6,34,40,19.2,22.8,34,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,520,5.3,0,0,0,1,0
222,10.61,0,0.36,0.37,0.37,11.6,10.9,11.3,10.84,-2.8,-0.02,0.02,0.5,207.9,6.2,193,1,1,329,686,392,1,412,10.91,503.4,348,30.7,31.3,0,3.0,0,1926.0,0,16.62,11.9,35.2,33.8,37.9,35.9,38.1,36.1,31.6,32.0,58.1,58.6,33,40,19.2,22.8,34,34,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.94,44.88,54,530,5.3,0,0,0,1,0
223,10.58,72,0.36,0.37,0.37,11.3,10.9,11.3,10.76,-2.0,0.05,0.06,0.5,207.9,5.6,193,1,1,325,686,387,1,409,10.91,503.0,348,31.2,31.9,0,3.0,0,1926.0,0,16.62,11.9,35.2,33.8,37.9,35.9,38.2,36.1,31.6,32.0,58.1,58.6,33,40,19.2,22.8,34,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,54,530,5.3,0,0,0,1,0
224,10.57,144,0.36,0.37,0.37,11.1,11.2,11.3,10.79,-1.4,-0.02,0.03,0.5,208.2,6.2,193,1,1,321,686,382,0,401,10.91,503.0,344,31.1,31.8,0,2.9,0,1926.0,0,16.62,11.9,35.2,33.8,38.0,36.0,38.2,36.1,31.5,31.9,58.1,58.6,33,40,19.2,22.8,34,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,53,530,5.3,0,0,0,1,0
225,10.56,216,0.36,0.37,0.37,11.4,11.4,11.4,10.64,-0.7,0.07,0.03,0.5,207.9,5.2,192,1,1,324,686,387,0,406,10.9,499.1,344,30.7,31.3,0,2.9,0,1926.0,0,16.62,11.8,35.2,33.8,38.0,36.0,38.1,36.1,31.5,31.9,58.1,58.6,33,40,19.2,22.8,34,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,52,530,5.2,0,0,0,1,0
226,10.61,288,0.36,0.37,0.37,11.5,11.1,11.3,10.78,0.0,-0.07,0.06,0.5,208.6,6.2,192,1,1,321,686,382,-1,404,10.91,496.4,340,30.7,31.4,0,3.0,0,1926.0,0,16.62,11.8,35.2,33.8,38.0,36.0,38.1,36.1,31.5,31.9,58.1,58.6,34,40,19.2,22.8,34,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,520,5.2,0,0,0,1,0
227,10.59,0,0.36,0.37,0.37,11.6,11.0,11.2,10.78,1.2,0.06,0.04,0.5,208.0,5.0,192,1,1,321,686,382,-3,402,10.87,495.1,346,30.7,31.3,0,3.0,0,1926.0,0,16.62,11.9,35.2,33.8,38.0,36.0,38.2,36.1,31.5,31.9,58.1,58.6,33,40,19.2,22.8,34,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,520,5.3,0,0,0,1,0
228,10.57,72,0.36,0.37,0.37,11.4,10.8,11.3,10.78,2.7,-0.02,0.04,0.5,208.2,6.0,191,1,1,325,686,387,-2,406,10.86,501.2,345,31.1,31.6,0,2.9,0,1926.0,0,16.62,11.8,35.1,33.8,38.0,36.0,38.2,36.1,31.5,31.9,58.1,58.6,33,40,19.2,22.8,34,34,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.94,44.88,54,520,5.3,0,0,0,1,0
229,10.57,144,0.36,0.37,0.37,11.2,11.0,11.4,10.73,1.8,0.0,0.09,0.5,208.1,4.8,191,1,1,325,686,387,-3,406,10.87,498.9,345,31.1,31.6,0,2.9,0,1926.0,0,16.62,11.8,35.1,33.8,38.0,36.0,38.1,36.1,31.5,31.9,58.1,58.6,34,40,19.2,22.8,34,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,53,520,5.3,0,0,0,1,0
230,10.55,216,0.36,0.37,0.37,11.1,11.3,11.3,10.69,0.7,0.0,0.03,0.5,208.3,5.9,191,1,1,321,686,382,-3,406,10.91,498.6,341,31.0,31.6,0,2.9,0,1926.0,0,16.62,11.8,35.1,33.8,38.0,36.0,38.1,36.2,31.4,31.9,58.1,58.6,33,40,19.2,22.8,34,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,53,530,5.3,0,0,0,1,0
231,10.53,288,0.36,0.37,0.37,11.5,11.4,11.4,10.67,-0.5,-0.01,0.06,0.5,208.1,5.6,191,1,1,320,686,381,-2,399,10.86,493.1,342,30.7,31.5,0,3.0,0,1926.0,0,16.62,11.8,35.1,33.8,38.0,36.0,38.1,36.2,31.4,31.9,58.1,58.6,33,40,19.2,22.8,33,33,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,53,530,5.2,0,0,0,1,0
232,10.57,0,0.36,0.37,0.37,11.6,11.2,11.3,10.8,-3.5,-0.01,0.06,0.5,208.1,6.1,192,1,1,323,686,385,-3,401,10.87,496.2,344,30.9,31.6,0,3.0,0,1926.0,0,16.62,11.8,35.1,33.8,38.0,36.0,38.1,36.2,31.4,31.9,58.1,58.6,33,40,19.2,22.9,33,33,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.93,44.88,54,530,5.2,0,0,0,1,0
233,10.6,72,0.36,0.37,0.37,11.7,10.9,11.2,10.78,-3.7,0.02,0.04,0.5,208.1,4.9,192,1,1,322,686,383,-2,405,10.87,496.5,343,30.6,31.3,0,2.9,0,1926.0,0,16.62,11.8,35.1,33.8,38.0,36.0,38.1,36.2,31.5,31.9,58.1,58.6,33,40,19.2,22.9,33,33,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,520,5.3,0,0,0,1,0
234,10.56,144,0.36,0.37,0.37,11.4,10.8,11.3,10.78,-8.3,-0.01,0.04,0.5,207.9,5.9,193,1,1,324,686,386,-3,407,10.87,498.0,347,30.4,31.3,0,3.0,0,1926.0,0,16.62,11.8,35.1,33.8,38.0,36.0,38.1,36.1,31.5,31.9,58.1,58.6,34,40,19.2,22.9,33,33,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,520,5.3,0,0,0,1,0
235,10.54,208,0.36,0.37,0.37,11.1,11.2,11.3,10.79,-6.2,-0.03,0.06,0.5,208.0,6.5,192,1,1,322,686,383,-1,398,10.87,500.7,344,30.6,31.1,0,3.0,0,1926.0,0,16.62,11.8,35.1,33.8,37.9,36.0,38.1,36.1,31.5,31.9,58.1,58.6,33,40,19.2,22.9,33,33,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,53,520,5.3,0,0,0,1,0
236,10.54,280,0.36,0.37,0.37,11.3,11.4,11.4,10.69,-7.0,0.07,0.02,0.5,207.8,6.3,192,1,1,326,686,389,-2,406,10.9,498.7,345,30.4,31.1,0,3.0,0,1926.0,0,16.62,11.8,35.1,33.8,37.9,36.0,38.1,36.1,31.5,31.9,58.1,58.6,33,40,19.2,22.9,33,33,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,52,520,5.3,0,0,0,1,0
237,10.55,352,0.36,0.37,0.37,11.5,11.3,11.4,10.82,-5.2,-0.09,0.06,0.5,208.1,5.8,192,1,1,322,686,384,0,401,10.87,497.3,339,30.4,31.1,0,2.9,0,1926.0,0,16.62,11.8,35.1,33.8,37.9,36.0,38.1,36.1,31.5,31.9,58.1,58.6,34,40,19.2,22.9,33,33,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,53,530,5.2,0,0,0,1,0
238,10.59,64,0.36,0.37,0.37,11.6,11.2,11.3,10.79,-3.7,0.05,0.04,0.5,208.1,5.5,192,1,1,316,686,377,-1,398,10.87,491.8,341,30.4,31.1,0,3.0,0,1870.2,0,16.53,11.8,35.1,33.8,37.9,36.0,38.1,36.1,31.5,31.9,58.1,58.6,33,40,19.2,22.9,33,33,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,530,5.2,0,0,0,1,0
239,10.61,136,0.36,0.37,0.37,11.6,10.9,11.2,10.88,-2.3,-0.01,0.04,0.5,208.1,5.8,192,1,1,326,686,388,-2,407,10.88,496.9,347,30.3,31.0,0,2.9,0,1870.2,0,16.53,11.8,35.1,33.8,37.9,36.0,38.1,36.1,31.5,31.9,58.1,58.6,33,40,19.1,22.9,33,33,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.94,44.88,54,520,5.2,0,0,0,1,0
240,10.57,208,0.36,0.37,0.37,11.3,10.9,11.3,10.84,-2.8,0.02,0.06,0.5,208.2,6.0,192,1,1,327,686,390,-2,408,10.9,500.2,346,30.8,31.5,0,3.0,0,1870.2,0,16.53,11.8,35.1,33.8,37.9,36.0,38.1,36.1,31.5,31.9,58.1,58.6,33,40,19.2,22.9,33,33,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,520,5.3,0,0,0,1,0
241,10.56,280,0.36,0.37,0.37,11.1,11.2,11.3,10.82,-8.6,-0.02,0.04,0.5,208.2,7.0,192,1,1,326,686,388,-1,412,10.92,501.9,347,30.6,31.1,0,3.0,0,1870.2,0,16.53,11.8,35.1,33.8,37.9,36.0,38.1,36.1,31.5,31.9,58.1,58.6,33,40,19.2,22.9,33,33,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,53,520,5.3,0,0,0,1,0
242,10.36,0,0.36,0.37,0.37,11.4,11.5,11.4,10.68,-9.1,0.07,0.04,0.5,207.9,6.0,193,1,1,322,685,383,-2,403,10.88,499.0,341,30.3,30.9,0,3.0,0,1870.2,0,16.53,11.9,35.1,33.8,37.9,35.9,38.1,36.1,31.5,31.9,58.1,58.6,33,40,19.2,22.9,33,33,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,52,520,5.3,0,0,0,1,0
243,10.6,72,0.36,0.37,0.37,11.5,11.1,11.3,10.81,-11.3,-0.07,0.05,0.5,208.4,6.0,193,1,1,318,685,380,0,402,10.9,494.0,342,30.3,30.9,0,3.0,0,1870.2,0,16.53,11.9,35.1,33.8,37.9,35.9,38.1,36.1,31.6,31.9,58.1,58.6,34,40,19.2,22.9,33,33,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,53,530,5.2,0,0,0,1,0
244,10.4,144,0.36,0.37,0.37,11.6,11.0,11.3,10.82,-8.7,0.07,0.04,0.5,208.3,5.0,193,1,1,321,686,382,1,399,10.89,495.7,344,30.5,31.1,0,2.9,0,1870.2,0,16.53,11.8,35.1,33.8,37.9,35.9,38.1,36.1,31.6,31.9,58.1,58.6,34,40,19.2,22.9,33,33,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,530,5.2,0,0,0,1,0
245,10.6,216,0.36,0.37,0.37,11.4,10.8,11.3,10.77,-13.9,-0.01,0.04,0.5,208.2,5.7,194,1,1,324,686,386,1,402,10.88,496.9,346,30.3,30.9,0,3.0,0,1870.2,0,16.53,11.8,35.1,33.8,37.9,35.9,38.1,36.1,31.5,31.9,58.1,58.6,33,40,19.2,22.9,33,33,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.94,44.88,54,530,5.2,0,0,0,1,0
246,10.58,288,0.36,0.37,0.37,11.2,11.1,11.3,10.79,-11.3,0.0,0.06,0.5,208.4,5.8,194,1,1,328,686,391,2,409,10.87,501.8,347,30.7,31.2,0,3.0,0,1870.2,0,16.53,11.8,35.1,33.8,37.9,35.9,38.1,36.1,31.4,31.9,58.1,58.6,34,40,19.2,22.9,33,33,33,0.5,26,26,25,40,44,41,40,40,41,44.92,44.94,44.88,54,520,5.3,0,0,0,1,0
247,10.52,0,0.36,0.37,0.37,11.1,11.3,11.3,10.7,-13.3,0.02,0.03,0.5,208.4,6.3,194,1,1,319,686,380,-1,400,10.86,499.5,342,30.4,31.1,0,2.9,0,1870.2,0,16.53,11.8,35.1,33.8,37.9,35.9,38.0,36.1,31.4,31.9,58.1,58.6,33,40,19.2,22.9,33,33,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,53,520,5.3,0,0,0,1,0
248,10.55,72,0.36,0.37,0.37,11.5,11.4,11.4,10.68,-11.7,0.0,0.06,0.5,208.1,5.7,194,1,1,320,686,381,-1,401,10.86,496.9,343,30.2,30.8,0,2.9,0,1870.2,0,16.53,11.8,35.1,33.8,37.9,35.9,38.0,36.1,31.4,31.9,58.1,58.6,33,40,19.2,22.9,33,33,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,52,520,5.2,0,0,0,1,0
249,10.36,144,0.36,0.37,0.37,11.6,11.2,11.3,10.81,-12.9,-0.02,0.04,0.5,208.4,6.0,194,1,1,322,686,383,0,399,10.88,494.4,340,30.3,30.8,0,2.9,0,1870.2,0,16.53,11.9,35.1,33.8,37.9,35.9,38.0,36.1,31.5,31.9,58.1,58.6,33,40,19.2,22.9,33,33,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.89,54,520,5.2,0,0,0,1,0
250,10.57,216,0.36,0.37,0.37,11.6,11.0,11.3,10.86,-12.1,0.02,0.04,0.5,208.0,6.1,194,1,1,321,686,382,0,404,10.87,493.9,345,30.7,31.2,0,2.9,0,1870.2,0,16.53,11.9,35.1,33.8,37.9,35.9,38.0,36.1,31.5,31.9,58.1,58.6,34,40,19.1,22.9,33,33,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.89,54,530,5.2,0,0,0,1,0
251,10.35,288,0.36,0.37,0.37,11.4,10.8,11.3,10.73,-12.5,0.0,0.04,0.5,207.9,6.4,195,1,1,321,686,383,-2,401,10.85,498.4,344,30.2,30.8,0,2.9,0,1870.2,0,16.53,11.9,35.1,33.8,37.9,35.9,38.1,36.1,31.5,31.9,58.1,58.6,33,40,19.2,22.9,33,33,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.94,44.89,54,530,5.2,0,0,0,1,0
252,10.53,0,0.36,0.37,0.37,11.1,11.2,11.3,10.74,-10.4,-0.03,0.06,0.5,208.0,5.7,194,1,1,316,686,377,0,397,10.84,496.0,340,30.4,31.1,0,3.0,0,1870.2,0,16.53,11.8,35.1,33.8,37.9,35.9,38.1,36.1,31.5,31.9,58.1,58.6,33,40,19.2,22.9,33,33,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,53,530,5.3,0,0,0,1,0
253,10.28,72,0.36,0.37,0.37,11.3,11.4,11.3,10.71,-8.0,0.07,0.03,0.5,208.1,6.1,194,1,1,321,686,382,2,396,10.85,493.8,341,30.2,30.9,0,3.0,0,1870.2,0,16.53,11.8,35.1,33.8,37.9,35.9,38.1,36.1,31.5,31.9,58.1,58.6,33,40,19.1,22.9,33,33,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,52,530,5.3,0,0,0,1,0
254,10.52,136,0.36,0.37,0.37,11.4,11.2,11.3,10.78,-11.6,-0.05,0.06,0.5,208.1,6.1,195,1,1,315,686,376,1,397,10.84,490.1,335,30.5,31.2,0,2.9,0,1870.2,0,16.53,11.8,35.1,33.8,37.9,35.9,38.1,36.1,31.5,31.9,58.1,58.6,34,40,19.1,22.9,33,33,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,53,520,5.3,0,0,0,1,0
255,10.54,208,0.36,0.37,0.37,11.6,11.1,11.3,10.8,-11.7,0.03,0.04,0.5,208.1,5.4,195,1,1,315,686,376,-3,394,10.81,488.1,343,30.1,30.8,0,3.0,0,1870.2,0,16.53,11.8,35.1,33.8,37.9,35.9,38.0,36.1,31.5,31.9,58.1,58.6,33,40,19.1,22.9,33,33,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,520,5.2,0,0,0,1,0
256,10.55,280,0.36,0.37,0.37,11.6,10.8,11.3,10.78,-16.7,-0.01,0.04,0.5,208.2,6.5,196,1,1,316,686,377,2,393,10.82,494.1,340,30.0,30.6,0,3.0,0,1870.2,0,16.53,11.9,35.1,33.8,37.8,35.8,38.0,36.1,31.6,31.9,58.1,58.6,33,40,19.1,22.9,33,33,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,520,5.2,0,0,0,1,0
257,10.53,352,0.36,0.37,0.37,11.3,10.9,11.3,10.7,-16.3,0.02,0.04,0.5,208.3,6.1,196,1,1,323,686,385,0,401,10.84,494.4,344,30.0,30.7,0,2.9,0,1830.9,0,16.48,11.8,35.1,33.8,37.8,35.8,38.0,36.1,31.6,31.9,58.1,58.6,33,40,19.1,22.9,33,33,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.94,44.88,54,530,5.2,0,0,0,1,0
258,10.29,64,0.36,0.37,0.37,11.1,11.2,11.3,10.72,-10.4,-0.02,0.04,0.5,208.2,5.8,195,1,1,317,686,378,-3,399,10.85,494.0,338,30.0,30.6,0,2.9,0,1830.9,0,16.48,11.9,35.1,33.8,37.8,35.8,38.1,36.1,31.6,31.9,58.1,58.6,32,40,19.1,22.9,33,33,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,53,530,5.3,0,0,0,1,0
259,10.47,136,0.36,0.37,0.37,11.3,11.4,11.4,10.66,-6.1,0.05,0.04,0.5,208.0,5.3,195,1,1,313,686,373,-2,392,10.81,490.6,339,30.1,30.7,0,3.0,0,1830.9,0,16.48,11.8,35.1,33.8,37.8,35.8,38.1,36.1,31.6,31.9,58.1,58.6,33,40,19.1,22.9,33,33,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,52,530,5.3,0,0,0,1,0
260,10.52,208,0.36,0.37,0.37,11.5,11.1,11.4,10.7,-7.8,-0.07,0.04,0.5,208.3,5.5,195,1,1,316,686,377,0,396,10.83,490.8,340,29.9,30.6,0,3.0,0,1830.9,0,16.48,11.8,35.1,33.8,37.8,35.8,38.1,36.1,31.5,31.9,58.1,58.6,33,40,19.1,22.9,33,33,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,53,530,5.3,0,0,0,1,0
261,10.52,280,0.36,0.37,0.37,11.6,11.0,11.3,10.76,-8.4,0.07,0.03,0.5,208.1,5.8,195,1,1,321,686,382,-1,398,10.83,492.8,342,29.9,30.6,0,3.0,0,1830.9,0,16.48,11.8,35.1,33.8,37.8,35.8,38.1,36.1,31.5,31.9,58.1,58.6,33,40,19.1,22.9,33,33,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,520,5.2,0,0,0,1,0
262,10.53,352,0.36,0.37,0.37,11.6,10.8,11.3,10.76,-8.0,0.0,0.04,0.5,208.1,6.6,195,1,1,318,686,379,-3,401,10.82,493.6,341,30.1,30.8,0,2.9,0,1830.9,0,16.48,11.8,35.1,33.8,37.9,35.9,38.1,36.1,31.4,31.9,58.1,58.6,34,40,19.1,22.9,33,33,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,520,5.2,0,0,0,1,0
